date	AFG	ALB	DZA	AGO	AIA	ATG	ARG	ARM	ABW	AUS	AUT	AZE	BHR	BGD	BRB	BLR	BEL	BLZ	BEN	BOL	BWA	BRA	BGR	BFA	BDI	CPV	KHM	CMR	CAN	CAF	TCD	CHL	HKG	MAC	CHN	COL	COM	COD	COG	CRI	CIV	HRV	CYP	CZE	CSK	DNK	DMA	DOM	ECU	EGY	SLV	GNQ	EST	ETH	EMU	FJI	FIN	FRA	PYF	NCL	GAB	GMB	GEO	DEU	GHA	GIB	GRC	GRD	GLP	GTM	GUF	GNB	GUY	HTI	HND	HUN	ISL	IND	IDN	IRN	IRQ	IRL	ISR	ITA	JAM	JPN	JOR	KAZ	KEN	KOR	KWT	KGZ	LVA	LBN	LSO	LBR	LBY	LTU	LUX	MKD	MDG	MWI	MYS	MDV	MLI	MLT	MTQ	MUS	MEX	MDA	MNG	MNE	MAR	MMR	NAM	NPL	NLD	ANT	NZL	NIC	NGA	NOR	OMN	PAK	PAN	PNG	PRY	PER	PHL	POL	PRT	QAT	REU	ROU	RUS	RWA		WSM	STP	SAU	SEN	SRB	SYC	SLE	SGP	SVK	SVN	SLB	ZAF	ESP	LKA	KNA	LCA	VCT	SDN	SUR	SWZ	SWE	CHE	SYR	TWN	TJK	TZA	THA	TLS	TGO	TON	TTO	TUN	TUR	UGA	UKR	ARE	GBR	USA	URY	VUT	VEN	VNM	YMN	YMD	YUG	ZMB
6/27/1989							638,900,000.00			3,106,410,064.99	2,851,389,907.88		321,010,638.30	124,821,815.93	12,458,000.00			7,247,000.00		84,080,000.00	162,875,197.47	2,771,206,052.00			4,378,052.28				9,827,695,487.43			591,900,000.00	6,338,000,000.00	140,994,393.41	5,990,750,790.43	440,580,000.00		126,285,270.00		104,600,000.00			71,801,485.89		1,999,930,986.89	2,682,631,633.39		50,370,000.00	176,800,000.00	663,709,090.91						45,864,661.65	1,937,870,577.06	16,260,427,879.44				890,311.50		30,372,688,641.32	83,875,643.36		989,008,384.07						24,885,151.52	16,880,000.00		1,427,597,449.77	138,298,818.03	1,474,855,388.97	2,155,000,000.00			1,788,240,628.78	1,026,000,000.00	13,464,080,581.95	82,253,086.42	24,697,539,210.64	90,553,483.84		84,462,100.10	6,214,000,000.00					3,536,260.00	28,119,992.21					35,010,856.02	13,962,722.20	2,264,805,295.66	6,481,000.00		65,671,334.43			2,886,300,000.00				497,265,102.71	18,431,995.16		17,733,108.82	9,581,754,849.86	154,189,944.13	764,665,302.82		876,110,258.33	2,294,245,741.73		459,512,409.52	20,180,000.00	97,491,421.68	33,707,000.00	282,600,000.00	677,092,660.91	2,312,000,000.00	1,107,016,105.23		17,828,310.01			7,896,916.62		935,878.99	821,053.91					14,937,701.40	4,223,068,098.86			6,625,761.75	1,781,718,846.54	4,421,200,884.26	206,840,000.00							4,433,990,750.60	4,582,643,048.30	249,567,928.73	5,322,648,510.12		24,867,478.64	1,837,868,455.97			1,309,567.85	131,882,352.94	281,788,688.22	1,378,900,000.00	9,189,189.19		1,792,800,000.00	14,047,054,281.99	30,874,000,000.00	226,500,000.00		1,472,000,000.00				1,787,600,000.00	65,828,149.22
7/27/1989							763,100,000.00			2,881,006,006.01	3,044,427,647.60		274,468,085.11	130,926,557.17	14,699,000.00			18,061,500.00		71,880,000.00	118,648,590.95	2,279,822,697.00			9,749,034.75				9,741,335,154.52			758,900,000.00	5,710,000,000.00	136,099,161.59	2,839,838,207.58	480,870,000.00		78,582,600.00		105,200,000.00		389,000,000.00	63,026,418.85		535,359,116.02	2,650,426,829.27		65,530,000.00	192,800,000.00	379,545,454.55						44,428,093.65	2,133,337,331.15	17,506,337,025.59				1,254,827.75		33,057,690,034.28			682,176,870.75			105,400,000.00			11,854,545.45	8,880,000.00		580,997,236.94	77,364,981.65	1,564,515,178.31	1,909,000,000.00			1,763,474,129.98	932,200,000.00	11,832,172,928.10	96,688,354.64	18,601,695,561.38	75,313,801.15		78,236,523.89	3,958,000,000.00					2,993,598.00						45,012,018.60	21,718,440.33	2,235,463,117.03	4,143,000.00		76,197,047.88			3,170,800,000.00				312,140,871.18	18,684,420.45		15,946,646.13	10,326,958,344.25	97,765,363.13	764,429,165.91		786,672,771.91	2,666,615,702.16		480,588,235.29	22,845,000.00	72,692,287.13	34,896,000.00	315,560,000.00	581,319,777.07	419,000,000.00	1,180,334,573.74		11,285,114.07			6,889,657.56		1,064,444.15	967,544.95					9,601,409.73	3,846,520,243.45			3,995,512.53	1,938,431,317.31	3,895,983,954.05	147,845,000.00							4,572,963,526.33	4,424,422,442.24	342,423,162.58	4,939,412,531.64		34,950,570.50	1,549,825,034.58			317,648.07	143,247,058.82	262,065,157.37	1,024,900,000.00	13,230,524.25		1,923,600,000.00	14,019,270,304.41	30,664,100,000.00	90,000,000.00		1,247,000,000.00				1,033,000,000.00	67,702,950.38
8/26/1989							788,400,000.00			2,996,231,919.29	2,950,448,924.28		215,159,574.47	119,584,753.64	14,613,000.00			9,699,000.00		63,460,000.00	68,795,087.76	1,974,460,602.00			10,521,202.42				9,602,173,004.60			612,900,000.00	4,834,000,000.00	72,150,990.78	3,250,672,370.34	459,510,000.00		72,166,496.00		118,900,000.00		350,000,000.00	64,971,631.54		823,493,975.90	2,772,732,192.28		57,160,000.00	176,600,000.00	556,590,909.09				27,874,396.14		22,581,716.72	2,033,499,481.31	16,981,450,252.95				4,177,646.14		31,094,868,735.08			704,884,087.61			129,000,000.00			13,842,424.24	14,420,000.00		566,599,262.78	109,810,711.37	1,414,010,116.46	1,845,200,000.00			1,734,188,237.16	930,100,000.00	12,543,307,529.68	77,237,410.07	21,919,167,573.70	91,457,120.57		62,636,128.12	4,669,000,000.00					5,825,149.20						22,559,452.68	17,564,004.74	2,011,390,625.58	3,421,000.00		73,277,147.29			3,066,500,000.00				320,370,693.31	21,785,449.60		16,554,136.79	9,874,569,992.06	92,737,430.17	752,786,838.66		869,888,240.58	2,303,543,556.54		454,519,140.99	20,543,000.00	84,176,128.73	59,156,000.00	232,490,000.00	610,226,127.54	953,000,000.00	1,274,489,616.21		2,810,567.73			6,832,522.15		531,357.00	858,452.56					6,104,204.75	3,528,679,508.50			6,252,116.11	2,022,522,256.94	3,913,082,826.19	132,620,000.00							4,531,984,216.64	4,982,861,751.46	265,763,919.82	5,036,753,445.64		38,012,583.40	1,677,457,311.45			546,318.66	151,270,588.24	241,532,481.95	987,700,000.00	17,260,708.62		1,753,100,000.00	14,238,641,393.47	30,961,800,000.00	100,100,000.00		1,231,000,000.00				1,047,000,000.00	91,079,210.89
9/25/1989							1,152,000,000.00			3,430,216,740.73	3,571,261,876.98		225,265,957.45	137,074,015.23	24,938,500.00			11,248,000.00		73,560,000.00	166,381,416.15	2,231,975,909.00			7,106,798.29				11,290,896,762.16			716,900,000.00	6,049,000,000.00	119,449,450.07	4,690,709,641.90	524,740,000.00		84,350,160.00		146,100,000.00		317,000,000.00	90,033,932.86		1,423,624,401.91	3,095,625,402.08		67,320,000.00	204,400,000.00	409,963,636.36				34,589,371.98		41,760,324.10	2,045,631,403.48	19,219,795,304.87				3,766,695.53		35,770,020,533.88			559,232,109.11			135,800,000.00			30,336,363.64	13,020,000.00		551,631,522.93	140,411,742.40	1,853,504,672.90	2,055,000,000.00			2,224,340,244.68	1,058,100,000.00	13,172,776,368.22	100,417,266.19	25,322,781,036.06	83,289,712.40		81,152,845.19	5,273,000,000.00					10,162,121.60						19,684,270.54	12,385,382.64	2,373,598,586.62	4,640,000.00		90,496,979.85			3,236,200,000.00				321,883,642.83	28,776,651.36		16,456,400.10	11,425,296,936.86	129,050,279.33	849,592,116.20		878,105,003.28	2,570,379,251.21		471,529,236.08	29,364,000.00	61,497,326.20	114,253,000.00	217,020,000.00	691,274,813.92	1,234,000,000.00	1,499,289,168.79		19,809,206.07			8,694,009.77		604,906.03	0.00					15,420,947.96	4,577,074,677.75			4,296,108.70	1,755,116,875.17	4,631,335,899.85	149,960,000.00							5,261,450,103.02	5,594,363,961.10	614,521,158.13	5,229,006,185.25		36,136,266.52	2,022,760,046.57			567,453.05	158,094,117.65	296,164,188.11	981,700,000.00	10,905,013.19		1,904,800,000.00	13,568,712,832.68	35,970,600,000.00	195,900,000.00		1,311,000,000.00				1,274,000,000.00	193,889,181.96
10/25/1989							1,014,900,000.00			3,091,956,481.88	3,220,828,422.29		225,265,957.45	117,889,320.93	15,092,000.00			15,933,500.00		76,430,000.00	151,209,783.79	2,558,374,314.00			6,977,330.68				10,591,116,075.26			883,100,000.00	6,063,000,000.00	133,318,515.20	4,798,712,437.26	538,260,000.00		72,224,925.00		116,800,000.00		353,000,000.00	70,323,242.28		755,908,818.24	2,793,445,524.26		81,180,000.00	167,900,000.00	938,109,090.91				28,357,487.92		41,353,922.34	2,266,767,189.23	16,939,358,662.29				3,507,887.34		31,083,402,440.47			689,157,199.86			105,500,000.00			25,445,454.55	15,880,000.00		647,107,261.86	130,870,643.99	1,440,682,870.37	1,803,000,000.00			1,942,415,195.02	819,900,000.00	13,454,683,291.13	94,748,201.44	21,736,016,078.75	85,332,261.28		85,889,198.17	4,950,000,000.00					5,803,560.10						25,080,454.53	10,886,453.67	2,069,303,809.07			104,361,201.59			2,870,200,000.00				288,355,082.29	6,508,150.32		17,504,649.08	9,669,121,514.99	118,994,413.41	727,785,760.64		820,679,331.37	2,362,684,334.26		427,621,153.49	29,495,000.00	62,633,904.32	113,209,000.00	259,570,000.00	619,175,867.39	1,003,000,000.00	1,221,161,761.85		13,405,298.62			6,563,155.87		733,033.21	0.00					13,111,818.18	3,718,764,972.05			3,757,374.07	1,761,752,865.01	4,106,979,479.81	125,387,500.00							4,597,982,968.01	4,707,621,992.20	157,505,567.93	5,704,965,292.27		31,025,859.18	1,647,315,177.48			431,993.87	69,364,705.88	241,611,185.09	872,200,000.00	13,656,992.08		1,682,300,000.00	13,929,372,793.62	32,617,100,000.00	126,200,000.00		1,058,000,000.00				1,269,000,000.00	126,916,271.92
11/24/1989							1,105,700,000.00			3,285,419,380.39	3,347,900,453.26		218,617,021.28	143,050,941.79	26,405,000.00			11,881,000.00		81,300,000.00	159,719,329.72	3,231,774,810.00			2,453,597.47				11,748,680,401.84			846,500,000.00	6,897,000,000.00	158,790,719.71	4,934,245,356.94	475,500,000.00		90,304,920.00		130,000,000.00		271,000,000.00	102,973,971.40		982,420,924.57	2,964,910,619.90		80,200,000.00	219,100,000.00	420,518,181.82				39,806,763.29		23,771,510.83	2,304,839,346.94	17,300,396,527.70				5,703,620.34		33,558,404,044.05			561,945,414.41			106,800,000.00			20,963,636.36	14,160,000.00		775,923,751.94	159,267,949.16	1,521,709,006.93	1,802,000,000.00			2,047,567,637.25	964,800,000.00	14,172,738,436.35	127,208,633.09	22,017,066,701.41	99,885,019.71		92,668,254.60	5,215,000,000.00					4,417,025.60						21,932,130.36	12,147,974.93	2,265,030,356.88			90,613,331.70			3,090,400,000.00				339,882,617.27	15,345,425.53		14,971,867.71	10,559,683,540.92	126,256,983.24	911,447,877.11		778,679,082.09	2,417,758,053.50		433,841,826.74	35,849,000.00	101,927,582.10	133,559,000.00	182,550,000.00	691,867,014.82	1,096,000,000.00	1,372,477,076.71		1,964,776.91	489,500,000.00		10,037,268.38		1,292,402.32	595,164.55					11,483,385.62	4,166,451,265.48			6,628,676.18	1,794,990,092.12	4,938,320,222.61	162,842,500.00							4,908,279,623.20	5,419,723,476.30	407,305,122.49	5,501,594,127.68		37,409,441.31	1,908,476,742.69			806,155.15	99,341,176.47	306,068,572.07	920,500,000.00	14,219,931.88		1,701,500,000.00	14,784,533,464.90	33,538,700,000.00	132,000,000.00		1,090,000,000.00				1,089,000,000.00	105,915,748.17
12/24/1989							1,076,100,000.00			3,227,538,758.48	3,362,224,660.31		231,382,978.72	160,057,306.59	11,923,500.00			12,306,500.00		75,300,000.00	176,700,522.25	2,509,955,243.00			3,310,939.68				11,231,241,473.40			652,900,000.00	6,813,000,000.00	185,214,631.35	5,118,485,419.62	528,630,000.00		89,774,886.00		108,800,000.00		285,000,000.00	93,158,073.69		1,320,477,611.94	3,082,562,510.72		80,300,000.00	180,600,000.00	583,627,272.73				26,714,975.85		40,481,545.18	2,216,355,506.15	18,134,620,816.27				3,641,578.20		30,008,907,363.42			582,701,909.14			102,700,000.00			14,997,461.93	14,400,000.00		962,733,301.34	149,290,573.70	1,327,577,304.80	1,750,000,000.00			2,032,130,688.15	896,600,000.00	15,622,398,085.80	93,395,683.45	23,567,706,425.18	90,461,768.00		78,139,141.98	5,689,000,000.00					3,903,328.00						19,967,225.34	32,540,998.45	2,378,913,773.38			90,707,978.12			3,043,500,000.00				360,954,496.27	22,581,680.86		16,834,291.19	10,864,197,530.86	129,050,279.33	897,922,807.18		763,572,723.61	2,548,471,318.88		598,120,713.31	31,296,000.00	104,173,138.66	125,189,000.00	312,840,000.00	637,330,863.19	1,122,000,000.00	1,443,306,218.77		3,177,517.30	453,800,000.00		7,550,478.70		493,579.63	99,049.26					12,943,860.30	4,127,010,778.31			6,094,989.93	1,993,116,571.65	4,561,463,583.55	149,447,500.00							4,924,507,303.04	5,380,297,502.10	568,730,512.25	5,370,150,141.22		31,858,908.34	2,002,697,197.76			412,314.78	98,376,470.59	308,024,349.75	952,800,000.00	11,469,074.17		1,614,300,000.00	14,539,902,759.92	34,470,200,000.00	128,300,000.00		1,041,000,000.00				1,318,000,000.00	107,442,173.43
1/23/1990							1,263,800,000.00			3,384,027,706.23	3,309,445,407.28		249,734,042.55	147,335,243.55	24,184,000.00			12,076,500.00		81,220,000.00	178,825,530.62	3,081,963,921.00			1,802,630.21				9,700,034,578.15			723,600,000.00	7,284,000,000.00	193,996,077.26	5,118,485,419.62	516,030,000.00		92,602,978.00		118,100,000.00		354,000,000.00	92,981,376.32		742,089,187.54	2,465,544,576.65		56,300,000.00	185,200,000.00	164,435,000.00				34,202,898.55		43,365,040.81	1,860,311,275.94	18,037,814,744.11				4,472,017.50		34,378,925,544.24			585,598,047.70			95,700,000.00			9,017,777.78	12,900,000.00		623,310,889.98	141,815,171.38	1,439,768,029.40	1,812,000,000.00			1,915,339,068.99	1,051,400,000.00	16,380,128,151.79	87,093,525.18	24,287,690,146.03	96,405,194.34		81,009,117.33	5,490,000,000.00											22,930,252.14	44,168,528.09	2,312,402,527.81	1,756,000.00		90,107,061.00			3,107,300,000.00				352,580,599.88	29,442,084.22		16,413,487.74	10,029,771,570.86	101,117,318.44	754,711,399.07		788,803,239.31	2,379,985,404.70		338,527,824.02	31,744,000.00	91,323,723.25	96,091,000.00	263,080,000.00	724,434,711.75	1,057,000,000.00	1,536,398,361.00		7,999,272.79	427,400,000.00		8,989,752.26		719,254.55						6,710,225.55	4,195,989,010.99			7,733,264.92	1,959,320,072.77	4,778,561,199.73	187,167,500.00							3,453,085,092.08	5,374,955,148.91	248,632,516.70	6,239,876,306.88		29,716,786.82	1,907,505,952.37			366,099.99	82,211,764.71	227,925,037.99	781,900,000.00	8,169,545.45		1,585,000,000.00	14,723,150,573.57	30,736,200,000.00	146,600,000.00		1,147,000,000.00				1,254,000,000.00	86,650,227.81
2/22/1990	52,310,000.00						1,127,200,000.00			3,426,977,646.63	2,882,124,117.97		318,882,978.72	151,605,633.80	15,014,500.00			6,594,000.00		89,640,000.00	154,095,072.39	3,061,546,504.00			4,748,045.36				10,332,925,550.51			692,100,000.00	7,647,000,000.00	200,030,000.00	5,506,024,861.82	552,650,000.00		88,277,879.00		131,100,000.00		298,000,000.00	60,194,401.63		818,691,000.63	3,169,807,865.21		50,500,000.00	281,600,000.00	155,030,000.00				21,521,739.13		53,678,549.27	2,068,706,558.65	14,385,086,571.47				1,695,548.80		33,015,852,804.48			579,352,268.55			81,700,000.00			22,093,333.33	9,360,000.00		646,049,718.58	129,694,835.68	1,493,928,756.40	2,124,000,000.00			1,542,061,661.97	818,800,000.00	9,925,087,168.16	101,280,575.54	22,653,418,220.05	95,117,472.07		89,297,671.87	5,321,000,000.00											13,126,947.74	57,949,094.36	2,562,672,896.50	5,092,000.00		91,778,949.42			3,637,600,000.00				369,209,545.48	40,518,249.23		15,256,322.62	10,435,126,582.28	235,195,530.73	775,937,120.65		1,289,225,475.05	2,670,885,035.75		383,757,068.64	32,301,000.00	97,192,908.40	89,127,000.00	303,060,000.00	675,041,108.67	1,030,000,000.00	1,047,925,855.46		12,326,714.84	473,500,000.00		9,359,104.46		693,034.80						15,500,060.35	4,466,945,840.31			6,201,046.96	2,152,797,202.80	3,168,094,074.97	170,315,900.05							4,222,595,562.64	4,567,278,287.46	297,443,207.13	5,752,812,282.44		31,540,105.86	2,166,336,239.68			502,389.55	109,600,000.00	272,390,650.31	985,200,000.00	9,810,029.54		1,653,400,000.00	15,987,445,348.55	31,722,900,000.00	171,500,000.00		1,602,000,000.00				1,010,000,000.00	115,300,781.29
3/24/1990							1,024,600,000.00			3,408,969,061.11	3,797,772,142.73		459,574,468.09	153,764,194.59	16,268,500.00			11,057,000.00		66,640,000.00	95,885,959.63	2,592,084,719.00			3,682,634.73				10,622,517,699.88			625,800,000.00	7,036,000,000.00	146,292,266.91	5,095,190,699.05	631,810,000.00		69,385,451.00		121,400,000.00		353,000,000.00	70,655,504.29		1,217,059,197.96	3,293,342,672.27		34,900,000.00	271,700,000.00	136,110,000.00				14,091,787.44		60,307,477.29	2,296,735,905.04	17,220,732,287.21				2,937,716.70		33,357,329,426.01			548,053,673.10			72,100,000.00			24,157,777.78	13,340,000.00		886,874,577.01	141,988,589.19	1,442,162,404.16	2,603,000,000.00			2,149,184,308.63	973,600,000.00	14,103,439,446.96	86,255,832.31	26,519,391,884.31			80,194,326.96	6,112,000,000.00											22,913,034.28	45,874,973.03	2,529,260,963.12	4,286,000.00		104,587,066.61			3,849,300,000.00				328,066,869.59	28,124,797.72		17,760,788.31	11,078,514,498.90	188,826,815.64	738,901,560.59		1,553,377,725.94	3,132,645,165.54		460,505,979.76	26,422,000.00	105,415,239.73	66,149,000.00	325,560,000.00	739,352,869.02	1,267,000,000.00	1,262,119,795.79		25,487,398.95	469,500,000.00		10,004,609.61		608,768.75						9,534,052.67	4,520,222,046.00			5,849,361.50	1,859,590,439.70	4,476,149,369.84	190,834,877.55							4,973,122,940.87	5,453,780,226.51	322,815,144.77	5,564,102,564.10		30,890,132.25	1,922,011,906.58			753,125.17	200,047,058.82	302,315,668.20	1,091,600,000.00	14,666,774.19		1,854,900,000.00	16,669,736,599.74	31,444,300,000.00	139,600,000.00		1,950,000,000.00				977,000,000.00	107,048,407.50
4/23/1990							972,700,000.00			3,675,833,520.52	4,156,771,367.32		336,702,127.66	142,785,093.86	16,528,500.00			9,184,500.00		79,740,000.00	192,567,622.15	2,332,737,929.00			6,575,308.79				11,968,442,834.97			719,100,000.00	8,240,000,000.00	112,360,562.75	5,849,092,564.75	702,970,000.00		108,562,960.00		131,300,000.00		398,000,000.00	79,619,434.94		860,901,883.05	3,639,391,023.44		70,000,000.00	301,200,000.00	172,520,000.00				19,913,043.48		57,758,863.25	2,483,835,313.62	21,983,153,770.81				2,021,695.20		40,863,913,871.20			894,267,832.18			75,100,000.00			28,895,555.56	13,340,000.00		773,949,668.83	128,287,690.48	1,462,855,243.48	2,639,000,000.00			2,109,456,061.06	995,300,000.00	16,790,168,873.94	85,848,329.05	27,541,428,204.73			106,293,585.13	5,278,000,000.00											28,667,940.04	67,889,180.45	2,955,402,000.74	2,106,000.00		109,345,918.64			4,254,200,000.00				356,474,886.98	48,159,912.19		17,144,745.54	13,653,241,764.64	230,167,597.77	781,498,909.39		1,850,503,814.51	3,906,896,609.97		419,913,717.93	27,629,000.00	144,273,928.10	61,684,000.00	245,770,000.00	688,116,504.85	1,205,000,000.00	1,502,142,761.48		29,774,730.66	501,300,000.00		12,785,251.26		793,643.73						10,191,854.29	5,366,305,669.77			6,585,824.55	2,299,869,888.40	5,193,422,991.32	187,702,353.76							5,636,173,567.92	6,276,529,338.33	300,944,320.71	6,186,322,656.31		45,005,086.47	2,035,201,840.92			706,256.41	204,164,705.88	400,711,659.35	1,309,800,000.00	12,481,208.33		2,604,100,000.00	16,848,491,919.96	35,310,300,000.00	124,900,000.00		1,978,000,000.00				1,129,000,000.00	107,065,919.86
5/23/1990	59,290,000.00						950,500,000.00			3,399,595,765.61	4,191,210,264.27		430,319,148.94	124,801,541.19	17,111,000.00			6,291,500.00		77,470,000.00	154,423,813.61	2,664,596,423.00			10,302,086.58				10,920,815,063.19			617,300,000.00	8,285,000,000.00	118,702,871.02	5,519,231,545.38	668,910,000.00		92,756,802.00		119,100,000.00		337,000,000.00	89,876,768.81		964,748,201.44	3,771,130,221.13		43,900,000.00	294,700,000.00	227,130,000.00				10,695,652.17		58,081,655.48	2,517,461,307.09	21,188,681,131.89				3,606,902.10		39,073,974,445.19			827,854,801.95			74,100,000.00			28,426,666.67	13,980,000.00		922,119,654.51	127,775,958.92	1,417,426,881.19	2,681,200,000.00			2,207,696,324.71	1,076,200,000.00	15,305,784,235.56	90,220,033.66	25,583,085,907.96			104,372,598.96	6,051,000,000.00											31,406,990.62	57,067,779.58	2,910,147,724.74	5,607,000.00		116,298,668.46			3,919,100,000.00				390,636,798.39	33,063,132.76		16,566,820.28	12,887,643,129.77	172,067,039.11	823,712,052.22		1,740,639,302.32	3,766,408,268.73		517,734,260.61	26,832,000.00	100,154,409.12	39,245,000.00	272,750,000.00	681,178,571.43	1,293,000,000.00	1,698,218,288.36		5,399,460.05	462,700,000.00		10,631,436.66		620,780.36						12,025,762.15	5,116,600,327.79			7,630,417.96	2,045,016,917.99	6,398,412,056.45	185,799,286.00							5,691,845,940.94	6,368,337,311.06	303,866,369.71	6,078,625,702.02		32,309,257.38	2,192,921,657.14			2,964,874.37	202,776,470.59	324,190,130.18	1,388,000,000.00	10,793,573.40		2,441,100,000.00	17,115,216,930.22	33,267,000,000.00	156,300,000.00		1,962,000,000.00				1,243,000,000.00	79,279,590.49
6/22/1990							1,031,100,000.00			3,544,619,553.92	3,430,177,176.61		460,372,340.43	142,469,963.68	13,753,500.00			5,970,500.00		89,920,000.00	167,422,449.17	2,894,462,969.00			7,613,776.14				9,879,310,344.83			587,400,000.00	7,301,000,000.00	134,889,699.02	8,199,766,377.51	640,730,000.00		60,199,988.00		110,800,000.00		314,000,000.00	79,465,743.10		1,395,039,272.43	3,338,329,131.53		47,200,000.00	238,500,000.00	395,570,000.00				17,086,956.52		46,164,988.27	2,343,413,935.60	17,690,865,308.70				3,041,984.60		34,841,152,815.01			889,938,158.11			126,200,000.00			20,580,000.00	14,620,000.00		1,660,486,332.16	154,925,399.21	1,596,832,928.71	2,650,500,000.00			2,075,164,858.73	1,058,700,000.00	17,183,624,483.26	94,910,865.45	27,830,485,473.61			92,182,751.36	7,023,000,000.00											35,024,817.14	36,721,642.16	2,881,850,125.76	8,031,000.00		95,282,515.99			3,465,700,000.00				524,632,595.41	32,236,623.46		22,509,868.42	10,971,225,155.74	168,156,424.58	708,934,716.12		1,476,186,101.00	3,320,934,994.03		602,073,496.58	25,769,000.00	118,657,249.76	26,123,000.00	300,660,000.00	728,607,142.86	1,947,000,000.00	1,379,271,742.58		32,962,261.17	513,400,000.00		10,660,250.52		739,158.58						15,008,855.81	5,121,343,759.05			4,655,644.20	1,985,817,845.48	5,579,698,427.03	193,534,354.18							4,733,232,386.21	5,233,995,930.51	390,334,075.72	5,475,769,627.34		36,363,173.96	2,037,063,512.73			2,867,842.25	199,265,764.71	343,057,385.89	1,663,000,000.00	10,122,029.83		2,825,400,000.00	16,221,247,174.58	32,889,000,000.00	181,300,000.00		1,881,000,000.00				1,665,000,000.00	120,258,775.20
7/22/1990							673,500,000.00			3,113,458,931.33	3,467,958,972.43		330,585,106.38	141,017,043.87	14,358,000.00			14,498,500.00		71,430,000.00	161,277,398.19	2,929,306,371.00			4,986,220.83				10,079,591,660.18			712,000,000.00	7,464,000,000.00	119,917,813.34	3,977,327,128.93	539,510,000.00		72,426,119.00		129,400,000.00		325,000,000.00	73,395,593.04		480,397,830.02	3,239,813,636.83		45,200,000.00	198,400,000.00	161,970,000.00	56,503,000.00			13,864,734.30		30,042,829.51	2,110,601,330.55	19,250,784,493.34				4,888,459.21		37,750,993,377.48	94,955,657.55		723,090,299.50			107,300,000.00			16,582,222.22	11,060,000.00		695,394,071.22	99,231,747.20	1,659,501,336.68	2,554,000,000.00			1,975,640,368.40	1,009,100,000.00	13,552,299,853.67	71,224,958.06	22,044,675,074.69	47,029,806.88		118,187,921.66	4,643,000,000.00											25,461,789.36	23,924,045.34	2,783,839,723.05	5,951,000.00		75,775,200.24			3,256,400,000.00				280,892,611.55	32,872,544.48		21,916,148.05	12,201,198,730.76	190,502,793.30	718,227,439.68		1,201,500,000.00	3,371,994,581.78		521,205,311.63	22,875,000.00	72,127,551.88	23,382,000.00	260,400,000.00	621,321,428.57	630,000,000.00	1,430,272,425.05			359,400,000.00		9,999,701.41		369,449.62						8,939,463.48	5,351,552,652.69			7,481,684.28	1,900,612,635.11	5,134,108,551.56	168,208,680.97							4,941,314,137.80	5,354,448,286.70	241,942,093.54	6,195,732,156.00		32,339,267.55	2,080,944,147.37			670,587.65	168,282,352.94	294,124,643.20	1,068,100,000.00	14,315,088.20		2,486,100,000.00	16,190,308,628.97	33,165,000,000.00	68,400,000.00	1,505,199.78	1,541,000,000.00				1,511,000,000.00
8/21/1990	48,670,000.00						807,145,000.00			3,112,697,043.37	3,606,014,026.32		321,010,638.30	116,261,525.57	15,341,500.00			5,323,000.00		67,480,000.00	79,770,571.84	2,269,792,477.00			1,925,249.89				9,730,642,646.80			657,700,000.00	5,877,000,000.00	75,356,542.32	4,059,669,481.63	529,810,000.00		72,317,116.00		123,300,000.00		316,000,000.00	79,901,501.54		662,444,933.92	3,213,870,395.42		60,640,000.00	217,200,000.00	186,820,000.00	59,588,000.00			14,879,227.05		18,243,384.77	1,948,902,262.34	19,065,563,360.72				3,241,477.30		35,549,023,582.67	74,709,310.21		637,905,255.79			97,400,000.00			12,410,965.49	15,780,000.00		791,011,804.77	112,739,299.47	1,513,896,255.44	2,361,000,000.00			2,026,495,065.88	873,000,000.00	15,683,027,155.47	102,135,660.62	25,064,742,213.37	49,935,464.51		88,891,756.94	4,857,000,000.00											22,207,750.08	23,273,789.74	2,368,974,976.83	3,657,000.00		89,828,447.93			3,133,400,000.00				336,219,045.70	40,175,800.58		20,710,610.93	11,561,469,759.64	114,525,139.66	838,104,182.09		990,000,000.00	2,878,348,021.43		469,336,343.12	22,694,000.00	64,782,221.47	29,303,000.00	283,370,000.00	656,107,142.86	1,071,000,000.00	1,463,403,964.67			284,700,000.00		8,019,993.90		632,688.17						5,714,474.72	4,239,054,494.64			1,484,020.02	1,812,546,032.45	5,643,647,751.20	156,759,688.39							4,942,264,948.77	5,525,463,876.83	201,567,928.73	4,900,803,894.09		39,275,197.95	2,005,046,622.93			334,284.60	195,411,764.71	331,827,218.51	1,041,300,000.00	17,046,153.85		2,294,500,000.00	16,249,872,249.43	32,774,700,000.00	105,700,000.00	662,495.40	1,142,000,000.00				1,449,000,000.00
